year,origin_fips,origin_state,origin_state_name,origin_type,dest_fips,dest_state,dest_state_name,dest_type,irs_returns_out,irs_returns_in,irs_individuals_out,irs_individuals_in,irs_agi_out,irs_agi_in,acs_migrants,acs_moe,acs_moe_pct,acs_reliable
2015,49,UT,Utah,state,36,NY,New York,state,437,437,744,744,23084,23084,1853,838,0.4522,True
2015,49,UT,Utah,state,39,OH,Ohio,state,246,246,488,488,8190,8190,1623,1130,0.6962,False
2015,49,UT,Utah,state,40,OK,Oklahoma,state,215,215,511,511,8548,8548,1214,920,0.7578,False
2015,49,UT,Utah,state,41,OR,Oregon,state,783,783,1497,1497,32828,32828,1838,821,0.4467,True
2015,49,UT,Utah,state,42,PA,Pennsylvania,state,232,232,467,467,11360,11360,2710,1714,0.6325,False
2015,49,UT,Utah,state,72,PR,Puerto Rico,territory,,,,,,,109,157,1.4404,False
2015,49,UT,Utah,state,44,RI,Rhode Island,state,22,22,40,40,922,922,0,187,,
2015,49,UT,Utah,state,45,SC,South Carolina,state,142,142,331,331,7260,7260,323,299,0.9257,False
2015,49,UT,Utah,state,46,SD,South Dakota,state,92,92,164,164,4629,4629,496,618,1.246,False
2015,49,UT,Utah,state,47,TN,Tennessee,state,200,200,421,421,11857,11857,1122,606,0.5401,False
2015,49,UT,Utah,state,48,TX,Texas,state,1850,1850,4334,4334,127767,127767,8698,2552,0.2934,True
2015,49,UT,Utah,state,51,VA,Virginia,state,391,391,786,786,20895,20895,1628,737,0.4527,True
2015,49,UT,Utah,state,50,VT,Vermont,state,37,37,46,46,1071,1071,193,211,1.0933,False
2015,49,UT,Utah,state,53,WA,Washington,state,1380,1380,2834,2834,73306,73306,5426,1491,0.2748,True
2015,49,UT,Utah,state,55,WI,Wisconsin,state,163,163,298,298,7421,7421,1798,1128,0.6274,False
2015,49,UT,Utah,state,54,WV,West Virginia,state,32,32,56,56,1730,1730,138,260,1.8841,False
2015,49,UT,Utah,state,56,WY,Wyoming,state,652,652,1514,1514,46579,46579,2609,1485,0.5692,False
2015,51,VA,Virginia,state,02,AK,Alaska,state,288,288,557,557,15073,15073,1221,661,0.5414,False
2015,51,VA,Virginia,state,01,AL,Alabama,state,819,819,1624,1624,48796,48796,2888,1005,0.348,True
2015,51,VA,Virginia,state,05,AR,Arkansas,state,313,313,625,625,17127,17127,856,596,0.6963,False
2015,51,VA,Virginia,state,04,AZ,Arizona,state,1060,1060,1964,1964,104397,104397,2181,1029,0.4718,True
2015,51,VA,Virginia,state,06,CA,California,state,5918,5918,10225,10225,390970,390970,24500,4019,0.164,True
2015,51,VA,Virginia,state,08,CO,Colorado,state,1821,1821,3079,3079,121617,121617,3804,1224,0.3218,True
2015,51,VA,Virginia,state,09,CT,Connecticut,state,692,692,1230,1230,45403,45403,3594,1307,0.3637,True
2015,51,VA,Virginia,state,11,DC,District of Columbia,dc,4312,4312,5536,5536,322857,322857,10969,1905,0.1737,True
2015,51,VA,Virginia,state,10,DE,Delaware,state,501,501,906,906,32869,32869,1199,642,0.5354,False
2015,51,VA,Virginia,state,12,FL,Florida,state,8567,8567,15835,15835,734499,734499,23691,4824,0.2036,True
2015,51,VA,Virginia,state,57,FOR,Foreign Country,foreign,4472,,9744,,329026,,67069,6349,0.0947,True
2015,51,VA,Virginia,state,13,GA,Georgia,state,3583,3583,6868,6868,186031,186031,9628,1915,0.1989,True
2015,51,VA,Virginia,state,15,HI,Hawaii,state,720,720,1542,1542,41508,41508,1912,996,0.5209,False
2015,51,VA,Virginia,state,19,IA,Iowa,state,275,275,498,498,16845,16845,1204,627,0.5208,False
2015,51,VA,Virginia,state,16,ID,Idaho,state,187,187,345,345,11096,11096,272,252,0.9265,False
2015,51,VA,Virginia,state,17,IL,Illinois,state,1514,1514,2553,2553,95221,95221,9699,2551,0.263,True
2015,51,VA,Virginia,state,18,IN,Indiana,state,745,745,1423,1423,36184,36184,2442,1111,0.455,True
2015,51,VA,Virginia,state,US-ISL,ISL,U.S. Island Areas,territory,,,,,,,1077,645,0.5989,False
2015,51,VA,Virginia,state,20,KS,Kansas,state,438,438,835,835,22743,22743,1724,872,0.5058,False
2015,51,VA,Virginia,state,21,KY,Kentucky,state,845,845,1668,1668,42647,42647,2802,1303,0.465,True
2015,51,VA,Virginia,state,22,LA,Louisiana,state,673,673,1231,1231,36253,36253,3993,1464,0.3666,True
2015,51,VA,Virginia,state,25,MA,Massachusetts,state,1202,1202,1852,1852,79453,79453,3632,1016,0.2797,True
2015,51,VA,Virginia,state,24,MD,Maryland,state,10322,10322,18653,18653,559233,559233,28155,4261,0.1513,True
2015,51,VA,Virginia,state,23,ME,Maine,state,329,329,615,615,22134,22134,1548,904,0.584,False
2015,51,VA,Virginia,state,26,MI,Michigan,state,1044,1044,1864,1864,66136,66136,3421,1209,0.3534,True
2015,51,VA,Virginia,state,27,MN,Minnesota,state,483,483,809,809,32161,32161,2788,1018,0.3651,True
2015,51,VA,Virginia,state,29,MO,Missouri,state,649,649,1209,1209,38328,38328,3048,1085,0.356,True
2015,51,VA,Virginia,state,28,MS,Mississippi,state,422,422,888,888,19910,19910,1920,1072,0.5583,False
2015,51,VA,Virginia,state,30,MT,Montana,state,171,171,301,301,14556,14556,27,53,1.963,False
2015,51,VA,Virginia,state,37,NC,North Carolina,state,9121,9121,17087,17087,476700,476700,18298,3032,0.1657,True
2015,51,VA,Virginia,state,38,ND,North Dakota,state,165,165,294,294,7593,7593,214,266,1.243,False
2015,51,VA,Virginia,state,31,NE,Nebraska,state,202,202,418,418,11503,11503,971,576,0.5932,False
2015,51,VA,Virginia,state,33,NH,New Hampshire,state,300,300,503,503,21352,21352,865,557,0.6439,False
2015,51,VA,Virginia,state,34,NJ,New Jersey,state,1658,1658,2860,2860,100956,100956,9447,2050,0.217,True
2015,51,VA,Virginia,state,35,NM,New Mexico,state,324,324,598,598,24019,24019,973,673,0.6917,False
2015,51,VA,Virginia,state,32,NV,Nevada,state,620,620,1067,1067,73904,73904,639,451,0.7058,False
2015,51,VA,Virginia,state,36,NY,New York,state,4311,4311,6831,6831,265536,265536,18267,3141,0.1719,True
2015,51,VA,Virginia,state,39,OH,Ohio,state,1706,1706,3153,3153,90674,90674,5961,1701,0.2854,True
2015,51,VA,Virginia,state,40,OK,Oklahoma,state,496,496,951,951,24688,24688,2219,1380,0.6219,False
2015,51,VA,Virginia,state,41,OR,Oregon,state,500,500,830,830,31442,31442,135,135,1.0,False
2015,51,VA,Virginia,state,42,PA,Pennsylvania,state,3217,3217,5546,5546,197631,197631,13379,2548,0.1904,True
2015,51,VA,Virginia,state,72,PR,Puerto Rico,territory,,,,,,,1945,737,0.3789,True
2015,51,VA,Virginia,state,44,RI,Rhode Island,state,273,273,527,527,16903,16903,1623,1058,0.6519,False
2015,51,VA,Virginia,state,45,SC,South Carolina,state,2633,2633,4834,4834,183577,183577,8906,2579,0.2896,True
2015,51,VA,Virginia,state,46,SD,South Dakota,state,134,134,254,254,8404,8404,216,356,1.6481,False
2015,51,VA,Virginia,state,47,TN,Tennessee,state,2689,2689,4938,4938,128092,128092,9637,2390,0.248,True
2015,51,VA,Virginia,state,48,TX,Texas,state,6121,6121,12482,12482,469601,469601,16685,3214,0.1926,True
2015,51,VA,Virginia,state,49,UT,Utah,state,434,434,869,869,39303,39303,1763,706,0.4005,True
2015,51,VA,Virginia,state,50,VT,Vermont,state,166,166,284,284,10469,10469,680,588,0.8647,False
2015,51,VA,Virginia,state,53,WA,Washington,state,1570,1570,2947,2947,114429,114429,4134,1549,0.3747,True
2015,51,VA,Virginia,state,55,WI,Wisconsin,state,448,448,795,795,24536,24536,1645,788,0.479,True
2015,51,VA,Virginia,state,54,WV,West Virginia,state,1902,1902,3586,3586,85282,85282,7673,2270,0.2958,True
2015,51,VA,Virginia,state,56,WY,Wyoming,state,116,116,200,200,10994,10994,267,421,1.5768,False
2015,50,VT,Vermont,state,02,AK,Alaska,state,32,32,40,40,1300,1300,17,30,1.7647,False
2015,50,VT,Vermont,state,01,AL,Alabama,state,22,22,33,33,716,716,245,319,1.302,False
2015,50,VT,Vermont,state,05,AR,Arkansas,state,,,,,,,0,149,,
2015,50,VT,Vermont,state,04,AZ,Arizona,state,124,124,200,200,6977,6977,69,85,1.2319,False
2015,50,VT,Vermont,state,06,CA,California,state,385,385,508,508,18791,18791,968,493,0.5093,False
2015,50,VT,Vermont,state,08,CO,Colorado,state,260,260,331,331,10985,10985,376,357,0.9495,False
2015,50,VT,Vermont,state,09,CT,Connecticut,state,246,246,363,363,11870,11870,1379,565,0.4097,True
2015,50,VT,Vermont,state,11,DC,District of Columbia,dc,43,43,54,54,3400,3400,286,262,0.9161,False
2015,50,VT,Vermont,state,10,DE,Delaware,state,21,21,30,30,1417,1417,70,95,1.3571,False
2015,50,VT,Vermont,state,12,FL,Florida,state,850,850,1380,1380,100882,100882,442,261,0.5905,False
2015,50,VT,Vermont,state,57,FOR,Foreign Country,foreign,204,,333,,12894,,4234,1883,0.4447,True
2015,50,VT,Vermont,state,13,GA,Georgia,state,102,102,172,172,5028,5028,410,434,1.0585,False
2015,50,VT,Vermont,state,15,HI,Hawaii,state,19,19,32,32,797,797,0,149,,
2015,50,VT,Vermont,state,19,IA,Iowa,state,14,14,30,30,655,655,97,164,1.6907,False
2015,50,VT,Vermont,state,16,ID,Idaho,state,25,25,46,46,1299,1299,79,96,1.2152,False
2015,50,VT,Vermont,state,17,IL,Illinois,state,78,78,119,119,7291,7291,265,231,0.8717,False
2015,50,VT,Vermont,state,18,IN,Indiana,state,33,33,61,61,1279,1279,0,149,,
2015,50,VT,Vermont,state,US-ISL,ISL,U.S. Island Areas,territory,,,,,,,0,149,,
2015,50,VT,Vermont,state,20,KS,Kansas,state,19,19,27,27,651,651,18,30,1.6667,False
2015,50,VT,Vermont,state,21,KY,Kentucky,state,24,24,49,49,1085,1085,199,194,0.9749,False
2015,50,VT,Vermont,state,22,LA,Louisiana,state,38,38,55,55,1145,1145,138,238,1.7246,False
2015,50,VT,Vermont,state,25,MA,Massachusetts,state,776,776,1040,1040,41452,41452,2840,758,0.2669,True
2015,50,VT,Vermont,state,24,MD,Maryland,state,93,93,151,151,4587,4587,561,372,0.6631,False
2015,50,VT,Vermont,state,23,ME,Maine,state,265,265,396,396,11719,11719,999,737,0.7377,False
2015,50,VT,Vermont,state,26,MI,Michigan,state,59,59,97,97,3831,3831,765,909,1.1882,False
2015,50,VT,Vermont,state,27,MN,Minnesota,state,44,44,78,78,2124,2124,10,23,2.3,False
2015,50,VT,Vermont,state,29,MO,Missouri,state,45,45,75,75,1287,1287,0,149,,
2015,50,VT,Vermont,state,28,MS,Mississippi,state,19,19,31,31,610,610,0,149,,
2015,50,VT,Vermont,state,30,MT,Montana,state,51,51,69,69,2090,2090,67,89,1.3284,False
2015,50,VT,Vermont,state,37,NC,North Carolina,state,267,267,459,459,14270,14270,326,324,0.9939,False
2015,50,VT,Vermont,state,38,ND,North Dakota,state,,,,,,,0,149,,
2015,50,VT,Vermont,state,31,NE,Nebraska,state,,,,,,,0,149,,
2015,50,VT,Vermont,state,33,NH,New Hampshire,state,1039,1039,1613,1613,62616,62616,2496,791,0.3169,True
2015,50,VT,Vermont,state,34,NJ,New Jersey,state,130,130,187,187,7379,7379,1607,641,0.3989,True
2015,50,VT,Vermont,state,35,NM,New Mexico,state,27,27,56,56,1694,1694,83,120,1.4458,False
2015,50,VT,Vermont,state,32,NV,Nevada,state,31,31,52,52,1100,1100,0,149,,
2015,50,VT,Vermont,state,36,NY,New York,state,906,906,1274,1274,37003,37003,3034,722,0.238,True
2015,50,VT,Vermont,state,39,OH,Ohio,state,72,72,108,108,2383,2383,377,224,0.5942,False
2015,50,VT,Vermont,state,40,OK,Oklahoma,state,19,19,27,27,574,574,0,149,,
2015,50,VT,Vermont,state,41,OR,Oregon,state,120,120,184,184,6109,6109,81,85,1.0494,False
2015,50,VT,Vermont,state,42,PA,Pennsylvania,state,183,183,277,277,9403,9403,327,305,0.9327,False
2015,50,VT,Vermont,state,72,PR,Puerto Rico,territory,,,,,,,100,109,1.09,False
2015,50,VT,Vermont,state,44,RI,Rhode Island,state,72,72,97,97,3137,3137,750,623,0.8307,False
2015,50,VT,Vermont,state,45,SC,South Carolina,state,148,148,230,230,16285,16285,118,97,0.822,False
2015,50,VT,Vermont,state,46,SD,South Dakota,state,,,,,,,54,90,1.6667,False
2015,50,VT,Vermont,state,47,TN,Tennessee,state,77,77,128,128,3128,3128,435,457,1.0506,False
2015,50,VT,Vermont,state,48,TX,Texas,state,204,204,354,354,13070,13070,144,141,0.9792,False
2015,50,VT,Vermont,state,49,UT,Utah,state,57,57,76,76,5103,5103,175,257,1.4686,False
2015,50,VT,Vermont,state,51,VA,Virginia,state,179,179,298,298,8425,8425,274,200,0.7299,False
2015,50,VT,Vermont,state,53,WA,Washington,state,135,135,174,174,5582,5582,636,489,0.7689,False
2015,50,VT,Vermont,state,55,WI,Wisconsin,state,30,30,50,50,1557,1557,0,149,,
2015,50,VT,Vermont,state,54,WV,West Virginia,state,,,,,,,0,149,,
2015,50,VT,Vermont,state,56,WY,Wyoming,state,33,33,35,35,1148,1148,15,33,2.2,False
2015,53,WA,Washington,state,02,AK,Alaska,state,1174,1174,2020,2020,55978,55978,3911,1177,0.3009,True
2015,53,WA,Washington,state,01,AL,Alabama,state,351,351,742,742,17875,17875,580,432,0.7448,False
2015,53,WA,Washington,state,05,AR,Arkansas,state,226,226,438,438,9043,9043,1146,888,0.7749,False
2015,53,WA,Washington,state,04,AZ,Arizona,state,3338,3338,5949,5949,208028,208028,9860,2142,0.2172,True
2015,53,WA,Washington,state,06,CA,California,state,11126,11126,19789,19789,778613,778613,45609,4896,0.1073,True
2015,53,WA,Washington,state,08,CO,Colorado,state,1895,1895,3405,3405,103857,103857,7258,2518,0.3469,True
2015,53,WA,Washington,state,09,CT,Connecticut,state,225,225,408,408,14070,14070,586,371,0.6331,False
2015,53,WA,Washington,state,11,DC,District of Columbia,dc,184,184,215,215,10588,10588,407,378,0.9287,False
2015,53,WA,Washington,state,10,DE,Delaware,state,45,45,78,78,1883,1883,39,76,1.9487,False
2015,53,WA,Washington,state,12,FL,Florida,state,2588,2588,4598,4598,163190,163190,10822,2876,0.2658,True
2015,53,WA,Washington,state,57,FOR,Foreign Country,foreign,3283,,6549,,245175,,60854,7056,0.1159,True
2015,53,WA,Washington,state,13,GA,Georgia,state,1116,1116,2285,2285,58062,58062,5415,2268,0.4188,True
2015,53,WA,Washington,state,15,HI,Hawaii,state,1350,1350,2716,2716,69385,69385,4386,1465,0.334,True
2015,53,WA,Washington,state,19,IA,Iowa,state,289,289,555,555,11804,11804,1002,886,0.8842,False
2015,53,WA,Washington,state,16,ID,Idaho,state,2981,2981,5594,5594,133290,133290,10311,2337,0.2267,True
2015,53,WA,Washington,state,17,IL,Illinois,state,1023,1023,1822,1822,71974,71974,5794,3254,0.5616,False
2015,53,WA,Washington,state,18,IN,Indiana,state,367,367,716,716,21166,21166,1611,678,0.4209,True
2015,53,WA,Washington,state,US-ISL,ISL,U.S. Island Areas,territory,,,,,,,672,426,0.6339,False
2015,53,WA,Washington,state,20,KS,Kansas,state,453,453,924,924,23543,23543,2728,1452,0.5323,False
2015,53,WA,Washington,state,21,KY,Kentucky,state,319,319,691,691,14640,14640,875,715,0.8171,False
2015,53,WA,Washington,state,22,LA,Louisiana,state,408,408,795,795,21897,21897,632,408,0.6456,False
2015,53,WA,Washington,state,25,MA,Massachusetts,state,586,586,899,899,50107,50107,2600,926,0.3562,True
2015,53,WA,Washington,state,24,MD,Maryland,state,536,536,968,968,30681,30681,3844,1756,0.4568,True
2015,53,WA,Washington,state,23,ME,Maine,state,118,118,191,191,4616,4616,655,703,1.0733,False
2015,53,WA,Washington,state,26,MI,Michigan,state,623,623,1092,1092,33415,33415,2578,1069,0.4147,True
2015,53,WA,Washington,state,27,MN,Minnesota,state,668,668,1154,1154,45440,45440,3503,1494,0.4265,True
2015,53,WA,Washington,state,29,MO,Missouri,state,635,635,1266,1266,37618,37618,2535,1112,0.4387,True
2015,53,WA,Washington,state,28,MS,Mississippi,state,195,195,393,393,8499,8499,916,670,0.7314,False
2015,53,WA,Washington,state,30,MT,Montana,state,1213,1213,2163,2163,54919,54919,4936,1591,0.3223,True
2015,53,WA,Washington,state,37,NC,North Carolina,state,1123,1123,2201,2201,59951,59951,3105,1568,0.505,False
2015,53,WA,Washington,state,38,ND,North Dakota,state,528,528,971,971,26110,26110,1283,1032,0.8044,False
2015,53,WA,Washington,state,31,NE,Nebraska,state,274,274,526,526,11620,11620,301,341,1.1329,False
2015,53,WA,Washington,state,33,NH,New Hampshire,state,117,117,199,199,5490,5490,681,596,0.8752,False
2015,53,WA,Washington,state,34,NJ,New Jersey,state,413,413,758,758,30514,30514,3214,1334,0.4151,True
2015,53,WA,Washington,state,35,NM,New Mexico,state,449,449,804,804,28459,28459,878,610,0.6948,False
2015,53,WA,Washington,state,32,NV,Nevada,state,1454,1454,2644,2644,68312,68312,4820,1970,0.4087,True
2015,53,WA,Washington,state,36,NY,New York,state,1476,1476,2258,2258,98069,98069,4983,1580,0.3171,True
2015,53,WA,Washington,state,39,OH,Ohio,state,690,690,1246,1246,42605,42605,2654,1136,0.428,True
2015,53,WA,Washington,state,40,OK,Oklahoma,state,513,513,1084,1084,22303,22303,3736,2047,0.5479,False
2015,53,WA,Washington,state,41,OR,Oregon,state,8432,8432,15039,15039,402645,402645,32570,5221,0.1603,True
2015,53,WA,Washington,state,42,PA,Pennsylvania,state,622,622,1081,1081,38981,38981,2857,1096,0.3836,True
2015,53,WA,Washington,state,72,PR,Puerto Rico,territory,,,,,,,683,523,0.7657,False
2015,53,WA,Washington,state,44,RI,Rhode Island,state,74,74,155,155,4741,4741,116,157,1.3534,False
2015,53,WA,Washington,state,45,SC,South Carolina,state,522,522,1055,1055,31194,31194,2469,880,0.3564,True
2015,53,WA,Washington,state,46,SD,South Dakota,state,209,209,381,381,10700,10700,457,323,0.7068,False
2015,53,WA,Washington,state,47,TN,Tennessee,state,637,637,1246,1246,33750,33750,2794,1521,0.5444,False
2015,53,WA,Washington,state,48,TX,Texas,state,4236,4236,8484,8484,255431,255431,12829,2473,0.1928,True
2015,53,WA,Washington,state,49,UT,Utah,state,1146,1146,2380,2380,59362,59362,5827,1917,0.329,True
2015,53,WA,Washington,state,51,VA,Virginia,state,1200,1200,2429,2429,70619,70619,5901,1828,0.3098,True
2015,53,WA,Washington,state,50,VT,Vermont,state,69,69,103,103,3107,3107,180,156,0.8667,False
2015,53,WA,Washington,state,55,WI,Wisconsin,state,437,437,799,799,20913,20913,2860,1167,0.408,True
2015,53,WA,Washington,state,54,WV,West Virginia,state,73,73,140,140,3400,3400,1098,614,0.5592,False
2015,53,WA,Washington,state,56,WY,Wyoming,state,271,271,533,533,11498,11498,755,562,0.7444,False
2015,55,WI,Wisconsin,state,02,AK,Alaska,state,159,159,259,259,6008,6008,188,144,0.766,False
2015,55,WI,Wisconsin,state,01,AL,Alabama,state,198,198,385,385,9052,9052,322,272,0.8447,False
2015,55,WI,Wisconsin,state,05,AR,Arkansas,state,238,238,476,476,10267,10267,289,261,0.9031,False
2015,55,WI,Wisconsin,state,04,AZ,Arizona,state,1427,1427,2434,2434,87780,87780,2540,980,0.3858,True
2015,55,WI,Wisconsin,state,06,CA,California,state,2243,2243,3572,3572,152429,152429,5230,1540,0.2945,True
2015,55,WI,Wisconsin,state,08,CO,Colorado,state,1264,1264,1882,1882,76415,76415,1568,548,0.3495,True
2015,55,WI,Wisconsin,state,09,CT,Connecticut,state,124,124,225,225,9694,9694,1104,864,0.7826,False
2015,55,WI,Wisconsin,state,11,DC,District of Columbia,dc,132,132,164,164,9654,9654,649,824,1.2696,False
2015,55,WI,Wisconsin,state,10,DE,Delaware,state,29,29,50,50,1531,1531,88,125,1.4205,False
2015,55,WI,Wisconsin,state,12,FL,Florida,state,3048,3048,5349,5349,412421,412421,2589,793,0.3063,True
2015,55,WI,Wisconsin,state,57,FOR,Foreign Country,foreign,876,,1571,,42955,,19290,3306,0.1714,True
2015,55,WI,Wisconsin,state,13,GA,Georgia,state,771,771,1477,1477,42465,42465,2202,1142,0.5186,False
2015,55,WI,Wisconsin,state,15,HI,Hawaii,state,167,167,278,278,7425,7425,384,288,0.75,False
2015,55,WI,Wisconsin,state,19,IA,Iowa,state,913,913,1590,1590,40987,40987,5822,1921,0.33,True
2015,55,WI,Wisconsin,state,16,ID,Idaho,state,108,108,181,181,6312,6312,302,371,1.2285,False
2015,55,WI,Wisconsin,state,17,IL,Illinois,state,5106,5106,8589,8589,243273,243273,23233,3335,0.1435,True
2015,55,WI,Wisconsin,state,18,IN,Indiana,state,668,668,1299,1299,34291,34291,2266,739,0.3261,True
2015,55,WI,Wisconsin,state,US-ISL,ISL,U.S. Island Areas,territory,,,,,,,163,171,1.0491,False
2015,55,WI,Wisconsin,state,20,KS,Kansas,state,206,206,371,371,8119,8119,996,595,0.5974,False
2015,55,WI,Wisconsin,state,21,KY,Kentucky,state,255,255,465,465,12095,12095,728,592,0.8132,False
2015,55,WI,Wisconsin,state,22,LA,Louisiana,state,201,201,351,351,8758,8758,1015,619,0.6099,False
2015,55,WI,Wisconsin,state,25,MA,Massachusetts,state,311,311,471,471,18803,18803,869,834,0.9597,False
2015,55,WI,Wisconsin,state,24,MD,Maryland,state,273,273,436,436,14078,14078,895,625,0.6983,False
2015,55,WI,Wisconsin,state,23,ME,Maine,state,54,54,100,100,2608,2608,46,46,1.0,False
2015,55,WI,Wisconsin,state,26,MI,Michigan,state,1469,1469,2543,2543,79811,79811,4897,1761,0.3596,True
2015,55,WI,Wisconsin,state,27,MN,Minnesota,state,5218,5218,7974,7974,242908,242908,19812,2383,0.1203,True
2015,55,WI,Wisconsin,state,29,MO,Missouri,state,621,621,1084,1084,33473,33473,1850,961,0.5195,False
2015,55,WI,Wisconsin,state,28,MS,Mississippi,state,219,219,432,432,8181,8181,684,527,0.7705,False
2015,55,WI,Wisconsin,state,30,MT,Montana,state,191,191,266,266,7140,7140,174,172,0.9885,False
2015,55,WI,Wisconsin,state,37,NC,North Carolina,state,820,820,1562,1562,47743,47743,1525,745,0.4885,True
2015,55,WI,Wisconsin,state,38,ND,North Dakota,state,360,360,524,524,16121,16121,561,354,0.631,False
2015,55,WI,Wisconsin,state,31,NE,Nebraska,state,180,180,344,344,9001,9001,587,487,0.8296,False
2015,55,WI,Wisconsin,state,33,NH,New Hampshire,state,57,57,108,108,5765,5765,82,98,1.1951,False
2015,55,WI,Wisconsin,state,34,NJ,New Jersey,state,194,194,349,349,17080,17080,1142,646,0.5657,False
2015,55,WI,Wisconsin,state,35,NM,New Mexico,state,170,170,304,304,12456,12456,187,191,1.0214,False
2015,55,WI,Wisconsin,state,32,NV,Nevada,state,433,433,740,740,21686,21686,692,466,0.6734,False
2015,55,WI,Wisconsin,state,36,NY,New York,state,730,730,1088,1088,34806,34806,2293,840,0.3663,True
2015,55,WI,Wisconsin,state,39,OH,Ohio,state,624,624,1125,1125,33714,33714,1705,573,0.3361,True
2015,55,WI,Wisconsin,state,40,OK,Oklahoma,state,194,194,383,383,9592,9592,1432,998,0.6969,False
2015,55,WI,Wisconsin,state,41,OR,Oregon,state,429,429,664,664,23274,23274,1064,487,0.4577,True
2015,55,WI,Wisconsin,state,42,PA,Pennsylvania,state,377,377,658,658,20795,20795,1660,995,0.5994,False
2015,55,WI,Wisconsin,state,72,PR,Puerto Rico,territory,,,,,,,295,226,0.7661,False
2015,55,WI,Wisconsin,state,44,RI,Rhode Island,state,54,54,95,95,5007,5007,69,108,1.5652,False
2015,55,WI,Wisconsin,state,45,SC,South Carolina,state,329,329,608,608,21993,21993,324,226,0.6975,False
2015,55,WI,Wisconsin,state,46,SD,South Dakota,state,191,191,323,323,9415,9415,243,231,0.9506,False
2015,55,WI,Wisconsin,state,47,TN,Tennessee,state,726,726,1305,1305,31102,31102,2261,1099,0.4861,True
2015,55,WI,Wisconsin,state,48,TX,Texas,state,2633,2633,5092,5092,136447,136447,4665,1475,0.3162,True
2015,55,WI,Wisconsin,state,49,UT,Utah,state,201,201,355,355,12625,12625,468,373,0.797,False
2015,55,WI,Wisconsin,state,51,VA,Virginia,state,526,526,879,879,26767,26767,2066,1070,0.5179,False
2015,55,WI,Wisconsin,state,50,VT,Vermont,state,37,37,55,55,1654,1654,14,23,1.6429,False
2015,55,WI,Wisconsin,state,53,WA,Washington,state,777,777,1336,1336,42069,42069,2129,888,0.4171,True
2015,55,WI,Wisconsin,state,54,WV,West Virginia,state,49,49,90,90,1803,1803,8,16,2.0,False
2015,55,WI,Wisconsin,state,56,WY,Wyoming,state,120,120,192,192,6274,6274,592,436,0.7365,False
2015,54,WV,West Virginia,state,02,AK,Alaska,state,28,28,36,36,1116,1116,0,189,,
2015,54,WV,West Virginia,state,01,AL,Alabama,state,119,119,235,235,5459,5459,240,294,1.225,False
2015,54,WV,West Virginia,state,05,AR,Arkansas,state,53,53,118,118,2542,2542,7,6,0.8571,False
2015,54,WV,West Virginia,state,04,AZ,Arizona,state,130,130,194,194,5801,5801,0,189,,
2015,54,WV,West Virginia,state,06,CA,California,state,299,299,439,439,16768,16768,875,682,0.7794,False
2015,54,WV,West Virginia,state,08,CO,Colorado,state,215,215,333,333,9674,9674,491,499,1.0163,False
2015,54,WV,West Virginia,state,09,CT,Connecticut,state,43,43,76,76,1984,1984,570,569,0.9982,False
2015,54,WV,West Virginia,state,11,DC,District of Columbia,dc,73,73,93,93,4845,4845,460,310,0.6739,False
2015,54,WV,West Virginia,state,10,DE,Delaware,state,55,55,100,100,2400,2400,231,337,1.4589,False
2015,54,WV,West Virginia,state,12,FL,Florida,state,1232,1232,2167,2167,70207,70207,2867,1101,0.384,True
2015,54,WV,West Virginia,state,57,FOR,Foreign Country,foreign,139,,242,,5268,,3072,1120,0.3646,True
2015,54,WV,West Virginia,state,13,GA,Georgia,state,327,327,641,641,13912,13912,777,736,0.9472,False
2015,54,WV,West Virginia,state,15,HI,Hawaii,state,44,44,81,81,1406,1406,0,189,,
2015,54,WV,West Virginia,state,19,IA,Iowa,state,34,34,76,76,1445,1445,8,14,1.75,False
2015,54,WV,West Virginia,state,16,ID,Idaho,state,34,34,68,68,2195,2195,45,76,1.6889,False
2015,54,WV,West Virginia,state,17,IL,Illinois,state,157,157,280,280,7278,7278,349,306,0.8768,False
2015,54,WV,West Virginia,state,18,IN,Indiana,state,174,174,329,329,8639,8639,747,626,0.838,False
2015,54,WV,West Virginia,state,US-ISL,ISL,U.S. Island Areas,territory,,,,,,,0,189,,
2015,54,WV,West Virginia,state,20,KS,Kansas,state,51,51,111,111,1814,1814,103,167,1.6214,False
2015,54,WV,West Virginia,state,21,KY,Kentucky,state,618,618,1232,1232,23886,23886,1871,993,0.5307,False
2015,54,WV,West Virginia,state,22,LA,Louisiana,state,99,99,186,186,4999,4999,0,189,,
2015,54,WV,West Virginia,state,25,MA,Massachusetts,state,77,77,116,116,2929,2929,126,115,0.9127,False
2015,54,WV,West Virginia,state,24,MD,Maryland,state,1175,1175,2073,2073,47955,47955,5308,1794,0.338,True
2015,54,WV,West Virginia,state,23,ME,Maine,state,26,26,41,41,521,521,156,181,1.1603,False
2015,54,WV,West Virginia,state,26,MI,Michigan,state,187,187,352,352,6733,6733,524,453,0.8645,False
2015,54,WV,West Virginia,state,27,MN,Minnesota,state,54,54,89,89,1955,1955,371,354,0.9542,False
2015,54,WV,West Virginia,state,29,MO,Missouri,state,99,99,203,203,4935,4935,367,419,1.1417,False
2015,54,WV,West Virginia,state,28,MS,Mississippi,state,49,49,107,107,1643,1643,249,350,1.4056,False
